Record Id,Created Time,HSLP ordered at,Platform database ID (Agent),Display name,Property city,State (Agent),Closing date,Property Status,Property Status Updated,Closing Date is Wrong
zcrm_1781014000185438944,8/23/22 14:45,8/24/22 14:42,13072,7414 NIck St,Amarillo,Texas,,,,FALSE
zcrm_1781014000185438870,8/23/22 14:30,8/23/22 21:00,53992,8215 Peppervine Ct,Conroe,Texas,,,,FALSE
zcrm_1781014000185438832,8/23/22 14:26,8/23/22 15:01,119503,112 Alread Ct,Fort Worth,Texas,,,,FALSE
zcrm_1781014000185438620,8/23/22 13:41,8/23/22 15:31,317561,7925 Quail Field Drive,Charlotte,North Carolina,,,,FALSE
zcrm_1781014000185438173,8/23/22 12:33,8/24/22 22:28,9489,2100 Indigo Dr,McKinney,Texas,,,,FALSE
zcrm_1781014000185436777,8/23/22 13:29,8/24/22 18:50,92503,313 Creamery Road Rear,Jermyn,Pennsylvania,,,,FALSE
zcrm_1781014000185436155,8/23/22 11:47,8/23/22 14:42,2617,25619 Willard Path,San Antonio,Texas,,,,FALSE
zcrm_1781014000185432896,8/23/22 14:00,8/23/22 19:54,228685,2701 Custer Ave,Odessa,Texas,,,,FALSE
zcrm_1781014000185432807,8/23/22 13:38,8/23/22 13:57,317545,2508 Indian Gap St,Weatherford,Texas,,,,FALSE
zcrm_1781014000185354594,8/23/22 11:02,8/23/22 14:18,210764,2105 High Summit Drive,Garland,Texas,,,,FALSE
zcrm_1781014000185351859,8/23/22 11:37,8/25/22 12:54,288591,5820 Round Up Ln,McKinney,Texas,,,,FALSE
zcrm_1781014000185330479,8/23/22 10:15,8/23/22 10:33,29985,9 Applegreen Ln,The Hills,Texas,,,,FALSE
zcrm_1781014000185311324,8/23/22 10:10,8/24/22 17:32,364036,9747 Dover Hill Rd.,La Porte,Texas,,,,FALSE
zcrm_1781014000185311148,8/23/22 9:29,8/23/22 14:58,183805,13149 Bayfield Dr,Austin,Texas,,,,FALSE
zcrm_1781014000185310721,8/23/22 10:43,8/23/22 11:21,8894,519 E 6th St,Dallas,Texas,,,,FALSE
zcrm_1781014000185310466,8/23/22 10:15,8/24/22 7:42,6781,12417 Meadow Landing Drive,Frisco,Texas,,,,FALSE
zcrm_1781014000185309420,8/23/22 9:47,8/23/22 10:32,1157,109 SW Ave H,Seminole,Texas,,,,FALSE
zcrm_1781014000185296898,8/23/22 11:30,8/25/22 10:30,37604,1865 E Shore Cir,Dallas,Texas,,,,FALSE
zcrm_1781014000185290792,8/23/22 10:43,8/23/22 13:51,9480,1620 Rosson Rd,Little Elm,Texas,,,,FALSE
zcrm_1781014000185244136,8/22/22 22:05,8/24/22 11:11,362970,3503 Sam Houston Rd,Willis,Texas,,,,FALSE
zcrm_1781014000185232393,8/22/22 23:14,8/23/22 13:29,53113,209 Lake Rim Circle,Georgetown,Texas,,,,FALSE
zcrm_1781014000185222811,8/23/22 0:06,8/23/22 10:07,297143,4001 Preservation Cv,Austin,Texas,,,,FALSE
zcrm_1781014000185222078,8/22/22 18:47,8/22/22 21:18,292313,8235 Pastel Dawn Trace,Houston,Texas,,,,FALSE
zcrm_1781014000185220425,8/22/22 19:01,8/24/22 20:41,78199,297 Echo Lake rd,Tobyhanna,Pennsylvania,,,,FALSE
zcrm_1781014000185210588,8/22/22 19:03,8/23/22 20:26,167760,1505 Millican Ln.,Aubrey,Texas,,,,FALSE
zcrm_1781014000185209692,8/22/22 18:52,8/22/22 21:33,118293,1099 tawakoni rd,Wills Point,Texas,,,,FALSE
zcrm_1781014000185196699,8/22/22 16:04,8/24/22 17:34,4264,23410 Beechtree Gully Ln,Spring,Texas,,,,FALSE
zcrm_1781014000185195969,8/22/22 17:12,8/22/22 19:09,132422,175 Longhorn,Tuscola,Texas,,,,FALSE
zcrm_1781014000185195918,8/22/22 17:00,8/23/22 16:33,62178,11807 Plover Pl,San Antonio,Texas,,,,FALSE
zcrm_1781014000185195607,8/22/22 16:07,8/25/22 12:28,70101,717 Mangrove Trl.,Saginaw,Texas,,,,FALSE
zcrm_1781014000185195220,8/22/22 15:09,8/23/22 14:19,7424,15301 Mount Evans Drive,Little Elm,Texas,,,,FALSE
zcrm_1781014000185193515,8/22/22 15:46,8/25/22 11:27,803,479 Tahitian Drive,Bastrop,Texas,,,,FALSE
zcrm_1781014000185192200,8/22/22 15:03,8/22/22 15:15,3554,22255 ROBERTS CEMETERY RD,HOCKLEY,Texas,,,,FALSE
zcrm_1781014000185180755,8/22/22 14:09,8/24/22 7:43,317038,1007 North Riviera Circle,Cedar Park,Texas,,,,FALSE
zcrm_1781014000185178967,8/22/22 14:32,8/22/22 14:35,,1123 Pasadena St,Portland,,,,,FALSE
zcrm_1781014000185176785,8/22/22 14:03,8/24/22 15:16,3554,31314 TRINITY PARK LN,SPRING,Texas,,,,FALSE
zcrm_1781014000185176387,8/22/22 13:12,8/22/22 13:12,ID:fb184762-58f0-41d4-96b1-23e89aa908e3,41904 Rock Shelf Lane 93664,Shaver Lake,California,21-Sep-22,,,FALSE
zcrm_1781014000185168666,8/22/22 13:54,8/22/22 21:13,53219,4530 Legends Bay Drive,Baytown,Texas,,,,FALSE
zcrm_1781014000185167688,8/22/22 13:39,8/23/22 0:28,8673,4912 Odessa Ave,Fort Worth,Texas,,,,FALSE
zcrm_1781014000185167650,8/22/22 13:38,8/25/22 8:16,363800,5201 Valleyside Dr,Fort Worth,Texas,,,,FALSE
zcrm_1781014000185097982,8/22/22 12:29,8/24/22 18:48,5055,7524 Cedarhill Road,Watauga,Texas,,,,FALSE
zcrm_1781014000185097628,8/22/22 11:24,8/22/22 13:35,18867,9359 Maple Silver,San Antonio,Texas,,,,FALSE
zcrm_1781014000185097212,8/22/22 10:25,8/22/22 11:01,363706,502 Crescent Dr.,Littlefield,Texas,,,,FALSE
zcrm_1781014000185067749,8/22/22 11:52,8/22/22 12:05,23217,6804 Cloud Crest Dr.,Amarillo,Texas,,,,FALSE
zcrm_1781014000185065962,8/22/22 12:15,8/22/22 13:40,363767,8401 E WT Harris Blvd,Charloltte,North Carolina,,,,FALSE
zcrm_1781014000185062427,8/22/22 10:50,8/22/22 13:24,289282,722 Tose St,Bridgeport,Pennsylvania,,,,FALSE
zcrm_1781014000185062386,8/22/22 10:41,8/22/22 19:23,5852,2612 Arion Circle,Austin,Texas,,Under Contract,22-Aug-22,FALSE
zcrm_1781014000185046255,8/22/22 10:16,8/24/22 20:13,330074,4006 Fir Forest Dr,Spring,Texas,,,,FALSE
zcrm_1781014000185041542,8/22/22 11:00,8/22/22 13:28,14441,3331 Louvre Lane,Houston,Texas,,,,FALSE
zcrm_1781014000185039819,8/22/22 11:56,8/22/22 12:18,ID:ffdb2a8f-10d1-4d3a-9b4d-605ddbb2e1d7,752 Noel Lane 89406,Fallon,Nevada,,,,FALSE
zcrm_1781014000185038952,8/22/22 12:17,8/24/22 15:33,8980,2529 Eucalyptus Drive,Plano,Texas,,,,FALSE
zcrm_1781014000185038144,8/22/22 10:01,8/24/22 18:32,61905,908 Wade Dr,Bedford,Texas,,,,FALSE
zcrm_1781014000185027124,8/22/22 9:48,8/24/22 11:07,175959,300 CR 290,Leander,Texas,,,,FALSE
zcrm_1781014000185008340,8/22/22 8:49,8/22/22 13:47,292333,22711 Carter Gate Dr.,Spring,Texas,,,,FALSE
zcrm_1781014000184996497,8/22/22 6:59,8/22/22 20:38,184242,3190 Pruss Hill Rd,Pottstown,Pennsylvania,,,,FALSE
zcrm_1781014000184996121,8/21/22 22:31,8/22/22 10:57,3803,2043 N Moore Ave,Tyler,Texas,,,,FALSE
zcrm_1781014000184988277,8/21/22 21:13,8/21/22 21:29,104922,120 PRIVATE ROAD 4101,GILMER,Texas,,,,FALSE
zcrm_1781014000184984512,8/22/22 6:08,8/22/22 8:45,82561,717 Harding Street,Roaring Spring,Pennsylvania,,,,FALSE
zcrm_1781014000184982085,8/21/22 19:10,8/21/22 20:31,119438,49 Spanish Trail,Pottsboro,Texas,,,,FALSE
zcrm_1781014000184976601,8/21/22 22:08,8/22/22 11:27,71764,7992 Staley Dr,Frisco,Texas,,,,FALSE
zcrm_1781014000184975023,8/21/22 16:58,8/21/22 17:02,67270,5422 Sunlit Brk,San Antonio,Texas,,,,FALSE
zcrm_1781014000184956645,8/21/22 17:59,8/21/22 18:08,209136,3927 Donath Street,Philadelphia,Pennsylvania,,,,FALSE
zcrm_1781014000184952373,8/21/22 14:15,8/22/22 12:16,211828,113 Outer Drive,Dingmans Ferry,Pennsylvania,,,,FALSE
zcrm_1781014000184945906,8/21/22 18:12,8/23/22 11:58,58829,101 Royal Lane,Commerce,Texas,,,,FALSE
zcrm_1781014000184941598,8/21/22 14:35,8/21/22 15:49,27225,2223 Marvin Dr,Lancaster,Texas,,,,FALSE
zcrm_1781014000184921744,8/21/22 12:01,8/22/22 22:33,55449,6431 Legato Curve,San Antonio,Texas,,,,FALSE
zcrm_1781014000184917666,8/21/22 11:23,8/21/22 12:31,194880,12550 Spider Lily Rd,Diana,Texas,,,,FALSE
zcrm_1781014000184902689,8/20/22 22:15,8/22/22 15:38,6934,1621 Colonnade Drive,Arlington,Texas,,,,FALSE
zcrm_1781014000184898647,8/20/22 18:45,8/21/22 8:30,357447,703 14th Street,New Brighton,Pennsylvania,,,,FALSE
zcrm_1781014000184898413,8/20/22 16:58,8/25/22 7:31,138501,3704 County Road 401,Alvarado,Texas,,,,FALSE
zcrm_1781014000184896748,8/20/22 18:50,8/22/22 21:37,297572,309 Lakeview Drive,Hideaway,Texas,,,,FALSE
zcrm_1781014000184896444,8/20/22 16:42,8/20/22 17:47,30404,10 Turtle Crossing,Canyon,Texas,,,,FALSE
zcrm_1781014000184895729,8/20/22 18:23,8/22/22 16:07,53235,11539 Kalinago View Ln,Conroe,Texas,,,,FALSE
zcrm_1781014000184893102,8/20/22 13:52,8/21/22 21:44,6077,2106 Fleur De Lis Court,Arlington,Texas,15-Sep-22,,,FALSE
zcrm_1781014000184893032,8/20/22 13:25,8/20/22 13:40,33253,262 E Hilltop Road,Elm Mott,Texas,,,,FALSE
zcrm_1781014000184893024,8/20/22 13:23,8/23/22 14:13,3163,3530 Eva Jane,San Antonio,Texas,,,,FALSE
zcrm_1781014000184889489,8/20/22 15:56,8/23/22 20:51,212850,610 arapahoe,Harker Heights,Texas,,,,FALSE
zcrm_1781014000184888132,8/20/22 13:25,8/21/22 9:58,97090,3407 Bluebird,Bushkill,Pennsylvania,,Active,22-Aug-22,FALSE
zcrm_1781014000184882607,8/20/22 11:11,8/21/22 14:14,19496,2323 Paige Place,Grand Prairie,Texas,,,,FALSE
zcrm_1781014000184877862,8/20/22 13:22,8/22/22 16:19,128591,3607 Lost Oak Dr,Spring,Texas,,,,FALSE
zcrm_1781014000184877035,8/20/22 7:50,8/23/22 11:15,63135,600 N. Montgomery St,Sherman,Texas,,,,FALSE
zcrm_1781014000184874979,8/20/22 15:42,8/22/22 10:56,44122,1100 Millers Creek Drive,Prosper,Texas,,,,FALSE
zcrm_1781014000184873366,8/20/22 8:33,8/22/22 8:11,60951,11320 W 23rd St,Odessa,Texas,,,,FALSE
zcrm_1781014000184863683,8/20/22 10:04,8/24/22 21:54,47609,1670 Chilton Lane,Katy,Texas,,,,FALSE
zcrm_1781014000184851841,8/19/22 20:56,8/19/22 21:47,80839,842 Byler Circle,Lebanon,Pennsylvania,,,,FALSE
zcrm_1781014000184851135,8/19/22 18:11,8/24/22 8:43,33346,103 Oak Shadow,San Marcos,Texas,,,,FALSE
zcrm_1781014000184850484,8/19/22 20:11,8/20/22 0:32,3807,11132 Happy Acres,Tyler,Texas,,,,FALSE
zcrm_1781014000184849771,8/20/22 1:20,8/22/22 13:14,177624,4825 Mourning Dove Lane,Abilene,Texas,,,,FALSE
zcrm_1781014000184846540,8/19/22 19:45,8/23/22 15:20,169252,202 April Waters Dr N,Montgomery,Texas,,,,FALSE
zcrm_1781014000184846192,8/19/22 17:50,8/24/22 11:40,208869,935 W. Dove Road,Southlake,Texas,,,,FALSE
zcrm_1781014000184844381,8/19/22 18:41,8/24/22 17:45,253382,514 Kennedi Dr,Whitesboro,Texas,,,,FALSE
zcrm_1781014000184836007,8/19/22 16:19,8/21/22 11:46,48811,622 W. Russel Pl,San Antonio,Texas,,,,FALSE
zcrm_1781014000184833083,8/19/22 16:39,8/19/22 16:57,69162,2919 Island Point Drive NW,Concord,North Carolina,,,,FALSE
zcrm_1781014000184765424,8/19/22 14:55,8/20/22 7:43,200466,256 Wapiti Dr,Azle,Texas,,,,FALSE
zcrm_1781014000184732850,8/19/22 16:21,8/21/22 11:20,48811,136 W. Ridgewood Ct.,San Antonio,Texas,,,,FALSE
zcrm_1781014000184732494,8/19/22 15:03,8/21/22 14:02,73296,1018 Alexander Hamilton Dr.,San Antonio,Texas,,,,FALSE
zcrm_1781014000184715800,8/19/22 16:33,8/19/22 17:41,219222,101 Covington Cove,Georgetown,Texas,,,,FALSE
zcrm_1781014000184715618,8/19/22 15:51,8/19/22 16:08,4644,2620 Deep Valley Trail,Carrollton,Texas,,,,FALSE
zcrm_1781014000184620136,8/19/22 11:23,8/19/22 13:28,14951,42 Brushwood Ct.,Spring,Texas,,,,FALSE
zcrm_1781014000184600098,8/19/22 11:12,8/22/22 10:01,43534,2900 Sand Hill Circle,Midland,Texas,,,,FALSE
zcrm_1781014000184584437,8/19/22 12:03,8/19/22 20:10,3053,7526 Legend Rock,San Antonio,Texas,22-Sep-22,Active,22-Aug-22,FALSE
zcrm_1781014000184551970,8/19/22 13:06,8/22/22 14:51,5578,1006 Verbena Drive,Austin,Texas,,,,FALSE
zcrm_1781014000184551487,8/19/22 11:47,8/19/22 12:31,31069,22022 Bridgestone Eagle Court,Spring,Texas,,,,FALSE
zcrm_1781014000184548398,8/19/22 11:54,8/19/22 18:11,114642,112 Ramsey Ave,Oglesby,Texas,,,,FALSE
zcrm_1781014000184470250,8/19/22 10:28,8/21/22 11:51,113340,5427 Olympia Fields Lane,Houston,Texas,,,,FALSE
zcrm_1781014000184470039,8/19/22 9:37,8/24/22 11:05,6159,3132 Chapel Downs Drive,Dallas,Texas,,,,FALSE
zcrm_1781014000184467502,8/19/22 10:49,8/21/22 11:40,114488,6427 Falcons Height,San Antonio,Texas,,,,FALSE
zcrm_1781014000184461377,8/19/22 10:33,8/19/22 17:22,183805,8033 Luling Ln,Austin,Texas,,,,FALSE
zcrm_1781014000184437060,8/19/22 9:41,8/21/22 19:24,294305,2519 Bering Dr Unit 11,Houston,Texas,,,,FALSE
zcrm_1781014000184409108,8/19/22 9:25,8/19/22 10:08,22884,13665 Nutty Brown Rd,Austin,Texas,,,,FALSE
zcrm_1781014000184394393,8/19/22 9:14,8/22/22 20:01,84414,313 East Highland Ave,Ebensburg,Pennsylvania,,,,FALSE
zcrm_1781014000184381897,8/19/22 9:26,8/22/22 20:44,22824,7409 Shadow Hill #105,Austin,Texas,,,,FALSE
zcrm_1781014000184381858,8/19/22 9:14,8/22/22 4:24,246725,5842 Montrose St,Philadelphia,Pennsylvania,,,,FALSE
zcrm_1781014000184365283,8/18/22 21:06,8/21/22 13:05,315861,1318 Edgewood Drive,Richardson,Texas,,,,FALSE
zcrm_1781014000184357161,8/18/22 19:03,8/19/22 6:37,337083,101 N Charles St,Creedmoor,North Carolina,,,,FALSE
zcrm_1781014000184355845,8/18/22 22:20,8/21/22 0:01,111900,701 S San Marcos St,Manor,Texas,,,,FALSE
zcrm_1781014000184350546,8/18/22 19:50,8/23/22 21:10,258287,3405 Orange Street,Houston,Texas,,,,FALSE
zcrm_1781014000184278470,8/18/22 16:30,8/22/22 23:06,64330,6646 E Lovers Ln #306,Dallas,Texas,,,,FALSE
zcrm_1781014000184277052,8/18/22 15:31,8/21/22 6:44,88040,246 Coverly,Lansdowne,Pennsylvania,,,,FALSE
zcrm_1781014000184266168,8/18/22 15:53,8/19/22 19:56,270120,8021 US Highway 271 S,Gilmer,Texas,,,,FALSE
zcrm_1781014000184248786,8/18/22 17:52,8/20/22 18:38,268948,2215 Arrowwood Trl,Katy,Texas,,,,FALSE
zcrm_1781014000184239152,8/18/22 15:40,8/22/22 9:14,292168,10709 Deaton Lane,Austin,Texas,,,,FALSE
zcrm_1781014000184239125,8/18/22 15:32,8/23/22 12:02,131701,1803 Bangor Ave,Lubbock,Texas,,,,FALSE
zcrm_1781014000184221897,8/18/22 17:19,8/21/22 9:26,205580,710 N Kaufman Dr,Deer Park,Texas,,,,FALSE
zcrm_1781014000184221754,8/18/22 16:52,8/19/22 13:20,48086,11922 Sara Jo Lane,Houston,Texas,,,,FALSE
zcrm_1781014000184209385,8/18/22 15:45,8/20/22 15:47,102046,10523 Medio Creek,San Antonio,Texas,,,,FALSE
zcrm_1781014000184192907,8/18/22 15:03,8/25/22 11:41,24210,9806 Marbach Bend,San Antonio,Texas,,,,FALSE
zcrm_1781014000184190880,8/18/22 15:15,8/19/22 8:33,59137,110 Lawman Trail,Bertram,Texas,,,,FALSE
zcrm_1781014000184190589,8/18/22 14:39,8/19/22 8:30,34097,4628 SIERRA MADRE DRIVE,WICHITA FALLS,Texas,,,,FALSE
zcrm_1781014000184190257,8/18/22 13:32,8/18/22 13:54,57424,18319 First Bend Dr.,Cypress,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000184186526,8/18/22 14:06,8/20/22 21:00,192796,3615 Eisenhower Road,Odessa,Texas,,,,FALSE
zcrm_1781014000184184267,8/18/22 13:28,8/19/22 15:23,3783,21474 Altuda Drive,Flint,Texas,,,,FALSE
zcrm_1781014000184184243,8/18/22 13:26,8/18/22 14:25,ID:521a09e0-6603-41ce-a727-dbbe5532a9e0,2153 Basil Lane 90077,Los Angeles,California,19-Sep-22,Pending,22-Aug-22,FALSE
zcrm_1781014000184169338,8/18/22 11:52,8/19/22 8:48,171946,296 E Circuit,Beaumont,Texas,,,,FALSE
zcrm_1781014000184168023,8/18/22 10:44,8/20/22 12:26,119799,4845 Cedar Springs Rd. #363,Dallas,Texas,,,,FALSE
zcrm_1781014000184167509,8/18/22 12:04,8/18/22 18:17,3501,319 Council Oak Court,Magnolia,Texas,,,,FALSE
zcrm_1781014000184166794,8/18/22 12:56,8/22/22 19:21,186389,2038 Trumans Hill,New Braunfels,Texas,,,,FALSE
zcrm_1781014000184161333,8/18/22 11:11,8/18/22 18:12,34097,1921 7th STREET,WICHITA FALLS,Texas,,,,FALSE
zcrm_1781014000184159066,8/18/22 10:20,8/18/22 10:34,13056,1314 Rosemont,Amarillo,Texas,,Active,22-Aug-22,FALSE
zcrm_1781014000184158734,8/18/22 11:42,8/18/22 19:05,159330,37 N Hidden View Circle,The Woodlands,Texas,,,,FALSE
zcrm_1781014000184067398,8/18/22 8:03,8/20/22 8:10,362848,607 Oak Ridge Dr,Pflugerville,Texas,,,,FALSE
zcrm_1781014000184016685,8/18/22 9:11,8/19/22 14:15,767,1201 FM 539,Seguin,Texas,,,,FALSE
zcrm_1781014000184016653,8/18/22 9:01,8/22/22 23:16,,141 Sundance Cir.,Waxahachie,,,Active,22-Aug-22,FALSE
zcrm_1781014000184012689,8/18/22 9:14,8/22/22 9:40,7375,1132 Foxtail Dr.,Anna,Texas,,,,FALSE
zcrm_1781014000183892239,8/17/22 21:47,8/17/22 21:50,3192,18755 Tejada Rd,San Antonio,Texas,,,,FALSE
zcrm_1781014000183848087,8/17/22 16:27,8/17/22 17:27,143610,2931 Camelot Lane,Missouri City,Texas,,,,FALSE
zcrm_1781014000183845106,8/17/22 16:00,8/22/22 9:01,118753,11465 Pagewynne Dr,Frisco,Texas,,,,FALSE
zcrm_1781014000183832165,8/17/22 14:12,8/22/22 10:18,217614,994 County Road 3504,Bullard,Texas,,,,FALSE
